timestamp,series_id,commit,environment_id,network_profile,network_emulated,connection_type,downlink_mbps,rtt_ms,rpc_provider,rpc_status,rpc_error,browser,os,file_id,file_name,file_size_bytes,iteration,warmup,status,error,url_sign_ms,server_cdn_ms,client_fetch_ms,proof_fetch_ms,sha256_ms,offline_sha256_ms,rpc_ms,merkle_verify_ms,online_total_ms,offline_total_ms,proof_size_bytes,individual_verified,merkle_verified,notes
2026-08-10T11:30:25.285Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,18,false,success,,4.317917000502348,848.2525420002639,10479,254.09999999403954,5.800000011920929,10.800000011920929,66.01874999981374,0,10550.818750011735,10.900000005960464,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:30:36.349Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,,19,false,error,Failed to fetch,0.5981249995529652,819.3844170002267,,,,,56.7119169998914,,,,,,,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:30:42.000Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,20,false,success,,0.7002499997615814,818.4325830005109,1585,254.7000000178814,7.5999999940395355,6,55.14770899992436,0.09999999403953552,1647.747708993964,6.199999988079071,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:44.373Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,21,false,success,,0.8728750003501773,826.0424170000479,918.3000000119209,220.09999999403954,7.9000000059604645,6.0999999940395355,37.80595800001174,0.19999998807907104,964.0059580178931,6.299999982118607,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:45.828Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,22,false,success,,0.6985830003395677,1099.940374999307,872.1999999880791,235.80000001192093,8.900000005960464,6.700000017881393,34.07920899987221,0,915.1792089939117,6.700000017881393,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:47.248Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,23,false,success,,0.7213749997317791,1316.1554999994114,2366.699999988079,241.90000000596046,10.900000005960464,9.199999988079071,33.833208000287414,0.10000002384185791,2411.433207994327,9.300000011920929,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:50.245Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,24,false,success,,5.857083999551833,809.2456249995157,822.2999999821186,212.19999998807907,6.600000023841858,6,38.910875000059605,0.09999999403953552,867.8108750060201,6.0999999940395355,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:51.605Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,25,false,success,,1.0464160004630685,661.8089590007439,816.6999999880791,224.7999999821186,11.100000023841858,7.5999999940395355,47.02108299918473,0,874.8210830111057,7.5999999940395355,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:52.948Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,26,false,success,,0.5943750003352761,667.5836249999702,794,221.80000001192093,10.5,7.5,45.30049999989569,0.09999999403953552,849.8004999998957,7.5999999940395355,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:54.257Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,27,false,success,,1.6016660006716847,829.8520830003545,1199.4000000059605,226.69999998807907,10.200000017881393,6.100000023841858,32.219041999429464,0,1241.8190420232713,6.200000017881393,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:55.968Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,28,false,success,,0.8021250003948808,874.0132079999894,2163.800000011921,214.80000001192093,10.699999988079071,11.5,37.32600000035018,0.09999999403953552,2211.82600000035,11.599999994039536,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:31:58.662Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,29,false,success,,0.894000000320375,720.6001249998808,906,226.59999999403954,6.0999999940395355,12.300000011920929,48.255792000330985,0.19999998807907104,960.3557919943705,12.5,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:32:00.116Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,30,false,success,,1.3437919998541474,790.4376250002533,872.5,215.5,10.399999976158142,10.099999994039536,34.634832999669015,0.09999999403953552,917.5348329758272,10.299999982118607,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
